*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
38.000000	0.167865  	38.000000	0.158641  	38.000000	0.156738  	38.000000	0.157045  	38.000000	0.158575  	38.000000	6.66633e-05	
41.000000	0.157984  	41.000000	0.149388  	41.000000	0.14772   	41.000000	0.147928  	41.000000	0.149326  	41.000000	6.22316e-05	
44.000000	0.14935   	44.000000	0.14129   	44.000000	0.139819  	44.000000	0.13995   	44.000000	0.141232  	44.000000	5.83749e-05	
47.000000	0.141736  	47.000000	0.134142  	47.000000	0.132842  	47.000000	0.132908  	47.000000	0.134087  	47.000000	5.49867e-05	
50.000000	0.134969  	50.000000	0.127785  	50.000000	0.126635  	50.000000	0.126642  	50.000000	0.127733  	50.000000	5.19854e-05	
55.000000	0.125215  	55.000000	0.118616  	55.000000	0.117652  	55.000000	0.117601  	55.000000	0.118569  	55.000000	4.76766e-05	
60.000000	0.116973  	60.000000	0.110868  	60.000000	0.110065  	60.000000	0.109954  	60.000000	0.110823  	60.000000	4.40526e-05	
65.000000	0.109912  	65.000000	0.104229  	65.000000	0.103537  	65.000000	0.103397  	65.000000	0.104188  	65.000000	4.09604e-05	
70.000000	0.10379   	70.000000	0.0984768 	70.000000	0.0978754 	70.000000	0.0977089 	70.000000	0.0984385 	70.000000	3.82895e-05	
75.000000	0.098428  	75.000000	0.0934418 	75.000000	0.0929137 	75.000000	0.0927259 	75.000000	0.0934059 	75.000000	3.59583e-05	
80.000000	0.09369   	80.000000	0.0889967 	80.000000	0.0885284 	80.000000	0.0883226 	80.000000	0.0889628 	80.000000	3.39051e-05	
85.000000	0.0894708 	85.000000	0.0850425 	85.000000	0.0846232 	85.000000	0.0844023 	85.000000	0.0850105 	85.000000	3.20824e-05	
90.000000	0.0856881 	90.000000	0.0815014 	90.000000	0.0811219 	90.000000	0.0808887 	90.000000	0.081471  	90.000000	3.04529e-05	
95.000000	0.0822758 	95.000000	0.0783113 	95.000000	0.0779541 	95.000000	0.0777209 	95.000000	0.0782823 	95.000000	2.89871e-05	
100.000000	0.0791811 	100.000000	0.0754219 	100.000000	0.0750926 	100.000000	0.0748496 	100.000000	0.0753942 	100.000000	2.76613e-05	
105.000000	0.0763605 	105.000000	0.0727923 	105.000000	0.0724873 	105.000000	0.0722348 	105.000000	0.0727658 	105.000000	2.64559e-05	
110.000000	0.0737784 	110.000000	0.0703886 	110.000000	0.0700945 	110.000000	0.0698432 	110.000000	0.0703632 	110.000000	2.53552e-05	
115.000000	0.071405  	115.000000	0.0681826 	115.000000	0.067903  	115.000000	0.0676471 	115.000000	0.0681583 	115.000000	2.43458e-05	
120.000000	0.0692154 	120.000000	0.0661508 	120.000000	0.065883  	120.000000	0.0656233 	120.000000	0.0661274 	120.000000	2.34168e-05	
125.000000	0.0671886 	125.000000	0.0642731 	125.000000	0.0640084 	125.000000	0.0637522 	125.000000	0.0642505 	125.000000	2.25587e-05	
130.000000	0.0653065 	130.000000	0.0625325 	130.000000	0.0622719 	130.000000	0.062017  	130.000000	0.0625107 	130.000000	2.17637e-05	
135.000000	0.0635539 	135.000000	0.0609144 	135.000000	0.0606629 	135.000000	0.0604033 	135.000000	0.0608934 	135.000000	2.1025e-05	
140.000000	0.0619175 	140.000000	0.0594063 	140.000000	0.0591599 	140.000000	0.0588988 	140.000000	0.0593859 	140.000000	2.03366e-05	
145.000000	0.0603858 	145.000000	0.0579972 	145.000000	0.0577506 	145.000000	0.0574927 	145.000000	0.0579775 	145.000000	1.96936e-05	
150.000000	0.0589488 	150.000000	0.0566776 	150.000000	0.0564313 	150.000000	0.0561755 	150.000000	0.0566585 	150.000000	1.90915e-05	
155.000000	0.0569253 	155.000000	0.0554392 	155.000000	0.0551976 	155.000000	0.0549392 	155.000000	0.0554207 	155.000000	1.85266e-05	
160.000000	0.0557393 	160.000000	0.0542748 	160.000000	0.0540373 	160.000000	0.0537764 	160.000000	0.0542568 	160.000000	1.79954e-05	
165.000000	0.0546209 	165.000000	0.0531778 	165.000000	0.0529399 	165.000000	0.0526808 	165.000000	0.0531603 	165.000000	1.7495e-05	
