*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
8.500000	2.31662e-05	8.500000	2.82058e-05	8.500000	2.84542e-05	8.500000	2.84542e-05	8.500000	2.8193e-05	8.500000	1.27275e-08	
9.000000	2.22118e-05	9.000000	2.69444e-05	9.000000	2.72515e-05	9.000000	2.72515e-05	9.000000	2.69323e-05	9.000000	1.20914e-08	
9.500000	2.13387e-05	9.500000	2.57916e-05	9.500000	2.61474e-05	9.500000	2.61474e-05	9.500000	2.57801e-05	9.500000	1.15186e-08	
10.000000	2.05367e-05	10.000000	2.37049e-05	10.000000	2.51303e-05	10.000000	2.51303e-05	10.000000	2.36939e-05	10.000000	1.1e-08   	
11.000000	1.91136e-05	11.000000	2.22081e-05	11.000000	2.32814e-05	11.000000	2.33193e-05	11.000000	2.2198e-05	11.000000	1.00968e-08	
12.000000	1.78888e-05	12.000000	2.08924e-05	12.000000	2.1695e-05	12.000000	2.17592e-05	12.000000	2.08831e-05	12.000000	9.33636e-09	
13.000000	1.68232e-05	13.000000	1.9728e-05	13.000000	2.03204e-05	13.000000	2.04026e-05	13.000000	1.97193e-05	13.000000	8.68696e-09	
14.000000	1.58872e-05	14.000000	1.86907e-05	14.000000	1.91186e-05	14.000000	1.92131e-05	14.000000	1.86826e-05	14.000000	8.1256e-09	
15.000000	1.50581e-05	15.000000	1.77613e-05	15.000000	1.80596e-05	15.000000	1.81626e-05	15.000000	1.77537e-05	15.000000	7.63528e-09	
16.000000	1.43185e-05	16.000000	1.69241e-05	16.000000	1.71207e-05	16.000000	1.7229e-05	16.000000	1.69169e-05	16.000000	7.20313e-09	
17.000000	1.36544e-05	17.000000	1.61661e-05	17.000000	1.62837e-05	17.000000	1.63945e-05	17.000000	1.61592e-05	17.000000	6.81926e-09	
18.000000	1.30546e-05	18.000000	1.54767e-05	18.000000	1.55328e-05	18.000000	1.56447e-05	18.000000	1.54702e-05	18.000000	6.47589e-09	
19.000000	1.25101e-05	19.000000	1.48472e-05	19.000000	1.48559e-05	19.000000	1.49681e-05	19.000000	1.4841e-05	19.000000	6.16684e-09	
20.000000	1.20135e-05	20.000000	1.427e-05 	20.000000	1.42432e-05	20.000000	1.43549e-05	20.000000	1.42641e-05	20.000000	5.88715e-09	
21.000000	1.15586e-05	21.000000	1.3739e-05	21.000000	1.36867e-05	21.000000	1.37971e-05	21.000000	1.37334e-05	21.000000	5.63276e-09	
22.000000	1.11403e-05	22.000000	1.32489e-05	22.000000	1.31794e-05	22.000000	1.3288e-05	22.000000	1.32435e-05	22.000000	5.40035e-09	
23.000000	1.07543e-05	23.000000	1.27951e-05	23.000000	1.27157e-05	23.000000	1.28218e-05	23.000000	1.27899e-05	23.000000	5.18714e-09	
24.000000	1.03969e-05	24.000000	1.23737e-05	24.000000	1.22904e-05	24.000000	1.23938e-05	24.000000	1.23687e-05	24.000000	4.99082e-09	
25.000000	1.0065e-05	25.000000	1.19815e-05	25.000000	1.18994e-05	25.000000	1.19998e-05	25.000000	1.19767e-05	25.000000	4.80943e-09	
27.000000	9.46753e-06	27.000000	1.12729e-05	27.000000	1.1206e-05	27.000000	1.12999e-05	27.000000	1.12684e-05	27.000000	4.48502e-09	
29.000000	8.9443e-06	29.000000	1.06503e-05	29.000000	1.06117e-05	29.000000	1.06989e-05	29.000000	1.06461e-05	29.000000	4.20324e-09	
31.000000	8.48213e-06	31.000000	1.00989e-05	31.000000	1.00776e-05	31.000000	1.01542e-05	31.000000	1.00949e-05	31.000000	3.95609e-09	
33.000000	8.07075e-06	33.000000	9.60708e-06	33.000000	9.58466e-06	33.000000	9.64907e-06	33.000000	9.60335e-06	33.000000	3.73749e-09	
35.000000	7.7021e-06	35.000000	9.16567e-06	35.000000	9.14248e-06	35.000000	9.19703e-06	35.000000	9.16213e-06	35.000000	3.5427e-09	
38.000000	7.21552e-06	38.000000	8.58224e-06	38.000000	8.5594e-06	38.000000	8.60141e-06	38.000000	8.57895e-06	38.000000	3.28719e-09	
