*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
12.000000	0.01498   	12.000000	0.0120065 	12.000000	0.0120242 	12.000000	0.0120245 	12.000000	0.0120003 	12.000000	6.19612e-06	
13.000000	0.0140307 	13.000000	0.011323  	13.000000	0.0113293 	13.000000	0.0113295 	13.000000	0.0113172 	13.000000	5.76904e-06	
14.000000	0.0132046 	14.000000	0.0107181 	14.000000	0.0107169 	14.000000	0.0107169 	14.000000	0.0107127 	14.000000	5.39957e-06	
15.000000	0.0124789 	15.000000	0.010179  	15.000000	0.0101722 	15.000000	0.0101722 	15.000000	0.0101739 	15.000000	5.07661e-06	
16.000000	0.0118359 	16.000000	0.00969555	16.000000	0.0096844 	16.000000	0.00968426	16.000000	0.00969075	16.000000	4.79178e-06	
17.000000	0.0112621 	17.000000	0.00925955	17.000000	0.00924468	17.000000	0.00924411	17.000000	0.00925501	17.000000	4.53861e-06	
18.000000	0.0107466 	18.000000	0.00886431	18.000000	0.00884553	18.000000	0.00884474	18.000000	0.00886   	18.000000	4.31202e-06	
19.000000	0.0102809 	19.000000	0.00850435	19.000000	0.00848124	19.000000	0.00848047	19.000000	0.00850025	19.000000	4.10797e-06	
20.000000	0.00985784	20.000000	0.00817512	20.000000	0.00814745	20.000000	0.00814665	20.000000	0.00817119	20.000000	3.92321e-06	
21.000000	0.00947182	21.000000	0.0078728 	21.000000	0.0078403 	21.000000	0.00783945	21.000000	0.00786905	21.000000	3.75509e-06	
22.000000	0.00911807	22.000000	0.00759421	22.000000	0.00755647	22.000000	0.00755565	22.000000	0.00759061	22.000000	3.60142e-06	
23.000000	0.00879263	23.000000	0.00733662	23.000000	0.00729341	23.000000	0.00729257	23.000000	0.00733316	23.000000	3.46039e-06	
