*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
23.000000	7.11157e-07	23.000000	8.40679e-07	23.000000	8.39175e-07	23.000000	8.39191e-07	23.000000	8.40299e-07	23.000000	3.7926e-10	
24.000000	6.86855e-07	24.000000	8.12293e-07	24.000000	8.10523e-07	24.000000	8.105e-07 	24.000000	8.11929e-07	24.000000	3.64748e-10	
25.000000	6.64345e-07	25.000000	7.85949e-07	25.000000	7.84229e-07	25.000000	7.84171e-07	25.000000	7.85598e-07	25.000000	3.51347e-10	
27.000000	6.23949e-07	27.000000	7.3855e-07	27.000000	7.37739e-07	27.000000	7.37593e-07	27.000000	7.38223e-07	27.000000	3.27397e-10	
29.000000	5.88713e-07	29.000000	6.97084e-07	29.000000	6.97958e-07	29.000000	6.97776e-07	29.000000	6.96778e-07	29.000000	3.06612e-10	
31.000000	5.57691e-07	31.000000	6.60489e-07	31.000000	6.62135e-07	31.000000	6.61943e-07	31.000000	6.602e-07 	31.000000	2.88397e-10	
33.000000	5.30157e-07	33.000000	6.27942e-07	33.000000	6.29131e-07	33.000000	6.28879e-07	33.000000	6.2767e-07	33.000000	2.72298e-10	
35.000000	5.05543e-07	35.000000	5.98799e-07	35.000000	5.99564e-07	35.000000	5.99325e-07	35.000000	5.98541e-07	35.000000	2.57962e-10	
38.000000	4.73139e-07	38.000000	5.6037e-07	38.000000	5.607e-07 	38.000000	5.60423e-07	38.000000	5.60131e-07	38.000000	2.39172e-10	
41.000000	4.45149e-07	41.000000	5.27125e-07	41.000000	5.27112e-07	41.000000	5.26829e-07	41.000000	5.26902e-07	41.000000	2.23021e-10	
