*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1180.000000	0.193719  	1180.000000	0.132722  	1180.000000	0.132818  	1180.000000	0.131014  	1180.000000	0.132708  	1180.000000	1.40613e-05	
1200.000000	0.193198  	1200.000000	0.132429  	1200.000000	0.13254   	1200.000000	0.130741  	1200.000000	0.132415  	1200.000000	1.38463e-05	
1220.000000	0.192707  	1220.000000	0.132152  	1220.000000	0.132277  	1220.000000	0.130484  	1220.000000	0.132138  	1220.000000	1.3638e-05	
1240.000000	0.192245  	1240.000000	0.131891  	1240.000000	0.132028  	1240.000000	0.13024   	1240.000000	0.131877  	1240.000000	1.34362e-05	
1260.000000	0.191811  	1260.000000	0.131644  	1260.000000	0.131793  	1260.000000	0.130009  	1260.000000	0.131631  	1260.000000	1.32404e-05	
1280.000000	0.191403  	1280.000000	0.131411  	1280.000000	0.131571  	1280.000000	0.129791  	1280.000000	0.131398  	1280.000000	1.30505e-05	
1300.000000	0.19102   	1300.000000	0.131192  	1300.000000	0.131361  	1300.000000	0.129585  	1300.000000	0.131179  	1300.000000	1.28662e-05	
1320.000000	0.190661  	1320.000000	0.130985  	1320.000000	0.131164  	1320.000000	0.12939   	1320.000000	0.130972  	1320.000000	1.26873e-05	
1340.000000	0.190326  	1340.000000	0.13079   	1340.000000	0.130978  	1340.000000	0.129205  	1340.000000	0.130778  	1340.000000	1.25134e-05	
1360.000000	0.190012  	1360.000000	0.130608  	1360.000000	0.130802  	1360.000000	0.129031  	1360.000000	0.130595  	1360.000000	1.23444e-05	
1380.000000	0.18972   	1380.000000	0.130436  	1380.000000	0.130637  	1380.000000	0.128867  	1380.000000	0.130424  	1380.000000	1.21801e-05	
1400.000000	0.189448  	1400.000000	0.130275  	1400.000000	0.13048   	1400.000000	0.128711  	1400.000000	0.130263  	1400.000000	1.20203e-05	
