*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
95.000000	0.432061  	95.000000	0.262252  	95.000000	0.260809  	95.000000	0.259838  	95.000000	0.262162  	95.000000	9.00171e-05	
100.000000	0.415804  	100.000000	0.253082  	100.000000	0.251879  	100.000000	0.250907  	100.000000	0.252996  	100.000000	8.59656e-05	
105.000000	0.400988  	105.000000	0.244721  	105.000000	0.243711  	105.000000	0.242741  	105.000000	0.244639  	105.000000	8.2279e-05	
110.000000	0.387425  	110.000000	0.237067  	110.000000	0.23625   	110.000000	0.235244  	110.000000	0.236988  	110.000000	7.89095e-05	
115.000000	0.374958  	115.000000	0.230032  	115.000000	0.229354  	115.000000	0.228338  	115.000000	0.229956  	115.000000	7.58172e-05	
120.000000	0.363458  	120.000000	0.223544  	120.000000	0.222961  	120.000000	0.221952  	120.000000	0.223471  	120.000000	7.29688e-05	
125.000000	0.352813  	125.000000	0.217541  	125.000000	0.217039  	125.000000	0.216032  	125.000000	0.217471  	125.000000	7.03361e-05	
130.000000	0.342928  	130.000000	0.21197   	130.000000	0.211529  	130.000000	0.210526  	130.000000	0.211902  	130.000000	6.78951e-05	
135.000000	0.333723  	135.000000	0.206786  	135.000000	0.206392  	135.000000	0.205392  	135.000000	0.20672   	135.000000	6.56254e-05	
140.000000	0.325129  	140.000000	0.201949  	140.000000	0.20159   	140.000000	0.200594  	140.000000	0.201886  	140.000000	6.35091e-05	
145.000000	0.317085  	145.000000	0.197426  	145.000000	0.197092  	145.000000	0.1961    	145.000000	0.197365  	145.000000	6.15311e-05	
150.000000	0.309538  	150.000000	0.193187  	150.000000	0.19287   	150.000000	0.191881  	150.000000	0.193127  	150.000000	5.96781e-05	
155.000000	0.298912  	155.000000	0.189206  	155.000000	0.188898  	155.000000	0.187913  	155.000000	0.189148  	155.000000	5.79383e-05	
