*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
1000.000000	0.00146362	1000.000000	0.00130993	1000.000000	0.0012881 	1000.000000	0.00128657	1000.000000	0.00128811	1000.000000	0.00130976	1000.000000	1.77619e-07	
1020.000000	0.00145724	1020.000000	0.00130493	1020.000000	0.00128305	1020.000000	0.00128153	1020.000000	0.00128306	1020.000000	0.00130476	1020.000000	1.74405e-07	
1040.000000	0.00145121	1040.000000	0.0013002 	1040.000000	0.00127825	1040.000000	0.00127673	1040.000000	0.00127826	1040.000000	0.00130002	1040.000000	1.71309e-07	
1060.000000	0.00144552	1060.000000	0.00129572	1060.000000	0.00127369	1060.000000	0.00127218	1060.000000	0.00127371	1060.000000	0.00129555	1060.000000	1.68326e-07	
1080.000000	0.00144013	1080.000000	0.00129147	1080.000000	0.00126935	1080.000000	0.00126786	1080.000000	0.00126938	1080.000000	0.00129131	1080.000000	1.65448e-07	
1100.000000	0.00143504	1100.000000	0.00128746	1100.000000	0.00126524	1100.000000	0.00126375	1100.000000	0.00126527	1100.000000	0.0012873 	1100.000000	1.6267e-07	
1120.000000	0.00143024	1120.000000	0.00128366	1120.000000	0.00126132	1120.000000	0.00125984	1120.000000	0.00126135	1120.000000	0.0012835 	1120.000000	1.59988e-07	
1140.000000	0.0014257 	1140.000000	0.00128007	1140.000000	0.0012576 	1140.000000	0.00125612	1140.000000	0.00125763	1140.000000	0.00127991	1140.000000	1.57396e-07	
1160.000000	0.00142141	1160.000000	0.00127667	1160.000000	0.00125406	1160.000000	0.00125259	1160.000000	0.00125409	1160.000000	0.00127651	1160.000000	1.54889e-07	
1180.000000	0.00141737	1180.000000	0.00127345	1180.000000	0.00125068	1180.000000	0.00124922	1180.000000	0.00125072	1180.000000	0.0012733 	1180.000000	1.52464e-07	
1200.000000	0.00141356	1200.000000	0.00127041	1200.000000	0.00124747	1200.000000	0.00124602	1200.000000	0.00124752	1200.000000	0.00127026	1200.000000	1.50117e-07	
1220.000000	0.00140997	1220.000000	0.00126753	1220.000000	0.00124441	1220.000000	0.00124297	1220.000000	0.00124446	1220.000000	0.00126738	1220.000000	1.47843e-07	
1240.000000	0.00140659	1240.000000	0.00126481	1240.000000	0.00124149	1240.000000	0.00124006	1240.000000	0.00124155	1240.000000	0.00126467	1240.000000	1.4564e-07	
1260.000000	0.00140341	1260.000000	0.00126225	1260.000000	0.00123871	1260.000000	0.00123729	1260.000000	0.00123878	1260.000000	0.0012621 	1260.000000	1.43504e-07	
1280.000000	0.00140043	1280.000000	0.00125983	1280.000000	0.00123607	1280.000000	0.00123465	1280.000000	0.00123614	1280.000000	0.00125968	1280.000000	1.41432e-07	
1300.000000	0.00139763	1300.000000	0.00125754	1300.000000	0.00123356	1300.000000	0.00123214	1300.000000	0.00123363	1300.000000	0.0012574 	1300.000000	1.39421e-07	
1320.000000	0.001395  	1320.000000	0.00125539	1320.000000	0.00123117	1320.000000	0.00122975	1320.000000	0.00123123	1320.000000	0.00125525	1320.000000	1.37468e-07	
1340.000000	0.00139254	1340.000000	0.00125336	1340.000000	0.0012289 	1340.000000	0.00122747	1340.000000	0.00122895	1340.000000	0.00125323	1340.000000	1.35571e-07	
1360.000000	0.00139025	1360.000000	0.00125146	1360.000000	0.00122675	1360.000000	0.00122529	1360.000000	0.00122677	1360.000000	0.00125132	1360.000000	1.33728e-07	
1380.000000	0.00138811	1380.000000	0.00124967	1380.000000	0.0012247 	1380.000000	0.00122322	1380.000000	0.00122469	1380.000000	0.00124953	1380.000000	1.31936e-07	
1400.000000	0.00138612	1400.000000	0.00124798	1400.000000	0.00122274	1400.000000	0.00122125	1400.000000	0.00122272	1400.000000	0.00124785	1400.000000	1.30194e-07	
1420.000000	0.00138428	1420.000000	0.00124641	1420.000000	0.00122088	1420.000000	0.00121936	1420.000000	0.00122083	1420.000000	0.00124628	1420.000000	1.28498e-07	
1440.000000	0.00138257	1440.000000	0.00124494	1440.000000	0.0012191 	1440.000000	0.00121757	1440.000000	0.00121904	1440.000000	0.00124481	1440.000000	1.26848e-07	
1460.000000	0.00138099	1460.000000	0.00124356	1460.000000	0.00121739	1460.000000	0.00121586	1460.000000	0.00121733	1460.000000	0.00124343	1460.000000	1.25241e-07	
1480.000000	0.00137955	1480.000000	0.00124228	1480.000000	0.00121577	1480.000000	0.00121424	1480.000000	0.0012157 	1480.000000	0.00124215	1480.000000	1.23675e-07	
1500.000000	0.00137822	1500.000000	0.00124108	1500.000000	0.00121421	1500.000000	0.00121268	1500.000000	0.00121414	1500.000000	0.00124096	1500.000000	1.2215e-07	
1520.000000	0.00137702	1520.000000	0.00123998	1520.000000	0.00121273	1520.000000	0.00121121	1520.000000	0.00121267	1520.000000	0.00123986	1520.000000	1.20663e-07	
1540.000000	0.00137593	1540.000000	0.00123895	1540.000000	0.00121132	1540.000000	0.0012098 	1540.000000	0.00121126	1540.000000	0.00123883	1540.000000	1.19214e-07	
1560.000000	0.00137495	1560.000000	0.00123801	1560.000000	0.00120997	1560.000000	0.00120846	1560.000000	0.00120992	1560.000000	0.00123789	1560.000000	1.178e-07 	
1580.000000	0.00137407	1580.000000	0.00123714	1580.000000	0.00120869	1580.000000	0.00120719	1580.000000	0.00120864	1580.000000	0.00123702	1580.000000	1.1642e-07	
1600.000000	0.0013733 	1600.000000	0.00123635	1600.000000	0.00120747	1600.000000	0.00120598	1600.000000	0.00120743	1600.000000	0.00123623	1600.000000	1.15073e-07	
1620.000000	0.00137263	1620.000000	0.00123562	1620.000000	0.00120632	1620.000000	0.00120483	1620.000000	0.00120627	1620.000000	0.00123551	1620.000000	1.13759e-07	
1640.000000	0.00137205	1640.000000	0.00123497	1640.000000	0.00120521	1640.000000	0.00120373	1640.000000	0.00120518	1640.000000	0.00123486	1640.000000	1.12475e-07	
1660.000000	0.00137157	1660.000000	0.00123438	1660.000000	0.00120417	1660.000000	0.00120269	1660.000000	0.00120413	1660.000000	0.00123427	1660.000000	1.11221e-07	
1680.000000	0.00137118	1680.000000	0.00123386	1680.000000	0.00120318	1680.000000	0.0012017 	1680.000000	0.00120314	1680.000000	0.00123375	1680.000000	1.09995e-07	
1700.000000	0.00137087	1700.000000	0.0012334 	1700.000000	0.00120224	1700.000000	0.00120076	1700.000000	0.0012022 	1700.000000	0.00123329	1700.000000	1.08797e-07	
1750.000000	0.00137047	1750.000000	0.0012325 	1750.000000	0.00120009	1750.000000	0.00119862	1750.000000	0.00120006	1750.000000	0.00123239	1750.000000	1.05918e-07	
1800.000000	0.00137055	1800.000000	0.00123194	1800.000000	0.00119822	1800.000000	0.00119676	1800.000000	0.00119819	1800.000000	0.00123184	1800.000000	1.03192e-07	
1850.000000	0.00137108	1850.000000	0.0012317 	1850.000000	0.00119659	1850.000000	0.00119513	1850.000000	0.00119657	1850.000000	0.00123159	1850.000000	1.00608e-07	
1900.000000	0.00137203	1900.000000	0.00123174	1900.000000	0.00119519	1900.000000	0.00119374	1900.000000	0.00119517	1900.000000	0.00123164	1900.000000	9.81543e-08	
1950.000000	0.00137337	1950.000000	0.00123205	1950.000000	0.00119399	1950.000000	0.00119254	1950.000000	0.00119397	1950.000000	0.00123196	1950.000000	9.58216e-08	
2000.000000	0.00137508	2000.000000	0.00123261	2000.000000	0.00119297	2000.000000	0.00119154	2000.000000	0.00119296	2000.000000	0.00123252	2000.000000	9.36011e-08	
2100.000000	0.00137948	2100.000000	0.0012344 	2100.000000	0.00119144	2100.000000	0.00119001	2100.000000	0.00119143	2100.000000	0.00123431	2100.000000	8.94651e-08	
2200.000000	0.00138508	2200.000000	0.00123699	2200.000000	0.00119046	2200.000000	0.00118905	2200.000000	0.00119046	2200.000000	0.0012369 	2200.000000	8.56908e-08	
2300.000000	0.00139173	2300.000000	0.00124026	2300.000000	0.00118997	2300.000000	0.00118856	2300.000000	0.00118996	2300.000000	0.00124018	2300.000000	8.22324e-08	
2400.000000	0.00139933	2400.000000	0.00124414	2400.000000	0.00118987	2400.000000	0.00118846	2400.000000	0.00118987	2400.000000	0.00124406	2400.000000	7.90512e-08	
2500.000000	0.00140777	2500.000000	0.00124855	2500.000000	0.0011901 	2500.000000	0.00118871	2500.000000	0.00119011	2500.000000	0.00124848	2500.000000	7.61149e-08	
2600.000000	0.00141697	2600.000000	0.00125343	2600.000000	0.00119062	2600.000000	0.00118923	2600.000000	0.00119063	2600.000000	0.00125336	2600.000000	7.33959e-08	
2700.000000	0.00142685	2700.000000	0.00125873	2700.000000	0.00119138	2700.000000	0.00119   	2700.000000	0.00119139	2700.000000	0.00125866	2700.000000	7.08708e-08	
2800.000000	0.00143737	2800.000000	0.00126439	2800.000000	0.00119235	2800.000000	0.00119097	2800.000000	0.00119236	2800.000000	0.00126432	2800.000000	6.85193e-08	
2900.000000	0.00144846	2900.000000	0.00127039	2900.000000	0.00119349	2900.000000	0.00119211	2900.000000	0.0011935 	2900.000000	0.00127033	2900.000000	6.63238e-08	
3000.000000	0.00146008	3000.000000	0.00127669	3000.000000	0.00119477	3000.000000	0.0011934 	3000.000000	0.00119479	3000.000000	0.00127662	3000.000000	6.42692e-08	
3200.000000	0.00148474	3200.000000	0.00129006	3200.000000	0.00119771	3200.000000	0.00119635	3200.000000	0.00119773	3200.000000	0.00129   	3200.000000	6.05312e-08	
3400.000000	0.00151108	3400.000000	0.00130432	3400.000000	0.00120101	3400.000000	0.00119965	3400.000000	0.00120103	3400.000000	0.00130427	3400.000000	5.72171e-08	
3600.000000	0.0015389 	3600.000000	0.00131931	3600.000000	0.00120456	3600.000000	0.00120322	3600.000000	0.00120459	3600.000000	0.00131926	3600.000000	5.42579e-08	
3800.000000	0.00156801	3800.000000	0.00133492	3800.000000	0.00120831	3800.000000	0.00120696	3800.000000	0.00120833	3800.000000	0.00133486	3800.000000	5.15989e-08	
4000.000000	0.00159829	4000.000000	0.00135103	4000.000000	0.00121217	4000.000000	0.00121083	4000.000000	0.0012122 	4000.000000	0.00135098	4000.000000	4.91962e-08	
4200.000000	0.00162962	4200.000000	0.00136759	4200.000000	0.00121611	4200.000000	0.00121478	4200.000000	0.00121614	4200.000000	0.00136754	4200.000000	4.70142e-08	
4400.000000	0.00166192	4400.000000	0.00138452	4400.000000	0.0012201 	4400.000000	0.00121877	4400.000000	0.00122013	4400.000000	0.00138447	4400.000000	4.50233e-08	
4600.000000	0.0016951 	4600.000000	0.00140177	4600.000000	0.0012241 	4600.000000	0.00122277	4600.000000	0.00122414	4600.000000	0.00140173	4600.000000	4.31994e-08	
4800.000000	0.00172909	4800.000000	0.0014193 	4800.000000	0.00122811	4800.000000	0.00122678	4800.000000	0.00122814	4800.000000	0.00141926	4800.000000	4.1522e-08	
5000.000000	0.00176386	5000.000000	0.00143707	5000.000000	0.00123209	5000.000000	0.00123077	5000.000000	0.00123213	5000.000000	0.00143703	5000.000000	3.9974e-08	
5250.000000	0.00180833	5250.000000	0.00145958	5250.000000	0.00123703	5250.000000	0.00123571	5250.000000	0.00123707	5250.000000	0.00145954	5250.000000	3.81989e-08	
5500.000000	0.00185384	5500.000000	0.00148236	5500.000000	0.00124191	5500.000000	0.00124059	5500.000000	0.00124195	5500.000000	0.00148233	5500.000000	3.65795e-08	
6000.000000	0.00194778	6000.000000	0.00152861	6000.000000	0.00125144	6000.000000	0.00125012	6000.000000	0.00125147	6000.000000	0.00152858	6000.000000	3.37317e-08	
6500.000000	0.0020453 	6500.000000	0.00157557	6500.000000	0.00126062	6500.000000	0.00125931	6500.000000	0.00126066	6500.000000	0.00157554	6500.000000	3.13072e-08	
7000.000000	0.00214609	7000.000000	0.00162304	7000.000000	0.00126944	7000.000000	0.00126813	7000.000000	0.00126947	7000.000000	0.00162301	7000.000000	2.92174e-08	
7500.000000	0.00224996	7500.000000	0.00167091	7500.000000	0.00127788	7500.000000	0.00127658	7500.000000	0.00127792	7500.000000	0.00167089	7500.000000	2.73967e-08	
8000.000000	0.00235676	8000.000000	0.00171908	8000.000000	0.00128597	8000.000000	0.00128466	8000.000000	0.001286  	8000.000000	0.00171905	8000.000000	2.5796e-08	
8500.000000	0.00246634	8500.000000	0.00176747	8500.000000	0.00129371	8500.000000	0.00129241	8500.000000	0.00129374	8500.000000	0.00176745	8500.000000	2.43771e-08	
9000.000000	0.00257864	9000.000000	0.00181603	9000.000000	0.00130112	9000.000000	0.00129983	9000.000000	0.00130116	9000.000000	0.00181601	9000.000000	2.31107e-08	
9500.000000	0.00269355	9500.000000	0.00186472	9500.000000	0.00130824	9500.000000	0.00130693	9500.000000	0.00130826	9500.000000	0.0018647 	9500.000000	2.1973e-08	
10000.000000	0.00281104	10000.000000	0.0019135 	10000.000000	0.00131506	10000.000000	0.00131375	10000.000000	0.00131508	10000.000000	0.00191348	10000.000000	2.09453e-08	
11000.000000	0.00305355	11000.000000	0.00201124	11000.000000	0.00132789	11000.000000	0.00132658	11000.000000	0.0013279 	11000.000000	0.00201122	11000.000000	1.91609e-08	
12000.000000	0.00330586	12000.000000	0.00210911	12000.000000	0.00133971	12000.000000	0.00133846	12000.000000	0.00133977	12000.000000	0.00210909	12000.000000	1.76644e-08	
13000.000000	0.00356779	13000.000000	0.00220699	13000.000000	0.00135073	13000.000000	0.00134949	13000.000000	0.00135079	13000.000000	0.00220698	13000.000000	1.63907e-08	
14000.000000	0.00383922	14000.000000	0.00230484	14000.000000	0.00136109	14000.000000	0.00135978	14000.000000	0.00136107	14000.000000	0.00230482	14000.000000	1.52932e-08	
15000.000000	0.00412006	15000.000000	0.0024026 	15000.000000	0.00137083	15000.000000	0.0013694 	15000.000000	0.00137069	15000.000000	0.00240258	15000.000000	1.43372e-08	
16000.000000	0.00441025	16000.000000	0.00250025	16000.000000	0.00137995	16000.000000	0.00137844	16000.000000	0.00137972	16000.000000	0.00250023	16000.000000	1.34969e-08	
17000.000000	0.00470977	17000.000000	0.00259776	17000.000000	0.00138848	17000.000000	0.00138695	17000.000000	0.00138822	17000.000000	0.00259775	17000.000000	1.27523e-08	
18000.000000	0.0050186 	18000.000000	0.00269513	18000.000000	0.00139648	18000.000000	0.00139499	18000.000000	0.00139625	18000.000000	0.00269511	18000.000000	1.20877e-08	
19000.000000	0.00533673	19000.000000	0.00279234	19000.000000	0.00140401	19000.000000	0.00140261	19000.000000	0.00140386	19000.000000	0.00279233	19000.000000	1.14909e-08	
20000.000000	0.00566417	20000.000000	0.00288939	20000.000000	0.00141112	20000.000000	0.00140984	20000.000000	0.00141107	20000.000000	0.00288938	20000.000000	1.09518e-08	
21000.000000	0.00600093	21000.000000	0.00298629	21000.000000	0.00141789	21000.000000	0.00141671	21000.000000	0.00141794	21000.000000	0.00298628	21000.000000	1.04624e-08	
22000.000000	0.00634704	22000.000000	0.00308302	22000.000000	0.00142444	22000.000000	0.00142327	22000.000000	0.00142448	22000.000000	0.00308301	22000.000000	1.0016e-08	
23000.000000	0.00670251	23000.000000	0.00317959	23000.000000	0.00143071	23000.000000	0.00142953	23000.000000	0.00143073	23000.000000	0.00317958	23000.000000	9.60728e-09	
24000.000000	0.00706738	24000.000000	0.00327601	24000.000000	0.0014367 	24000.000000	0.00143552	24000.000000	0.00143671	24000.000000	0.003276  	24000.000000	9.23149e-09	
25000.000000	0.00744168	25000.000000	0.00337226	25000.000000	0.00144244	25000.000000	0.00144126	25000.000000	0.00144244	25000.000000	0.00337225	25000.000000	8.88481e-09	
26000.000000	0.00782543	26000.000000	0.00346836	26000.000000	0.00144795	26000.000000	0.00144678	26000.000000	0.00144794	26000.000000	0.00346835	26000.000000	8.56394e-09	
27000.000000	0.00821869	27000.000000	0.00356431	27000.000000	0.00145326	27000.000000	0.00145207	27000.000000	0.00145322	27000.000000	0.0035643 	27000.000000	8.26608e-09	
28000.000000	0.00862148	28000.000000	0.00366011	28000.000000	0.00145836	28000.000000	0.00145717	28000.000000	0.00145831	28000.000000	0.0036601 	28000.000000	7.98882e-09	
29000.000000	0.00903385	29000.000000	0.00375576	29000.000000	0.00146325	29000.000000	0.00146209	29000.000000	0.00146321	29000.000000	0.00375575	29000.000000	7.73007e-09	
30000.000000	0.00945585	30000.000000	0.00385127	30000.000000	0.00146796	30000.000000	0.00146683	30000.000000	0.00146794	30000.000000	0.00385126	30000.000000	7.48803e-09	
32000.000000	0.0103289 	32000.000000	0.00404187	32000.000000	0.0014769 	32000.000000	0.00147585	32000.000000	0.00147692	32000.000000	0.00404186	32000.000000	7.04791e-09	
34000.000000	0.0112409 	34000.000000	0.00423193	34000.000000	0.00148529	34000.000000	0.00148429	34000.000000	0.00148532	34000.000000	0.00423192	34000.000000	6.65798e-09	
36000.000000	0.0121924 	36000.000000	0.00442148	36000.000000	0.00149319	36000.000000	0.00149223	36000.000000	0.00149323	36000.000000	0.00442148	36000.000000	6.31004e-09	
38000.000000	0.0131836 	38000.000000	0.00461055	38000.000000	0.00150064	38000.000000	0.00149972	38000.000000	0.00150068	38000.000000	0.00461054	38000.000000	5.9976e-09	
40000.000000	0.0142151 	40000.000000	0.00479914	40000.000000	0.00150771	40000.000000	0.0015068 	40000.000000	0.00150772	40000.000000	0.00479913	40000.000000	5.71545e-09	
42000.000000	0.0152872 	42000.000000	0.00498728	42000.000000	0.0015144 	42000.000000	0.00151353	42000.000000	0.0015144 	42000.000000	0.00498728	42000.000000	5.45935e-09	
44000.000000	0.0164003 	44000.000000	0.005175  	44000.000000	0.00152077	44000.000000	0.00151992	44000.000000	0.00152075	44000.000000	0.00517499	44000.000000	5.22581e-09	
46000.000000	0.0175549 	46000.000000	0.0053623 	46000.000000	0.00152682	46000.000000	0.00152601	46000.000000	0.00152679	46000.000000	0.0053623 	46000.000000	5.01196e-09	
48000.000000	0.0187515 	48000.000000	0.00554921	48000.000000	0.0015326 	48000.000000	0.00153183	48000.000000	0.00153256	48000.000000	0.00554921	48000.000000	4.81539e-09	
50000.000000	0.0199903 	50000.000000	0.00573574	50000.000000	0.00153812	50000.000000	0.00153739	50000.000000	0.00153807	50000.000000	0.00573574	50000.000000	4.63406e-09	
