*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
350.000000	0.00195398	350.000000	0.00196006	350.000000	0.00193905	350.000000	0.00193569	350.000000	0.00195959	350.000000	4.7356e-07	
360.000000	0.00192567	360.000000	0.00193173	360.000000	0.00191101	360.000000	0.00190763	360.000000	0.00193127	360.000000	4.61299e-07	
370.000000	0.00189884	370.000000	0.00190492	370.000000	0.00188442	370.000000	0.0018811 	370.000000	0.00190447	370.000000	4.49677e-07	
380.000000	0.00187339	380.000000	0.00187953	380.000000	0.00185924	380.000000	0.00185599	380.000000	0.0018791 	380.000000	4.38645e-07	
390.000000	0.00184922	390.000000	0.00185545	390.000000	0.00183539	390.000000	0.00183218	390.000000	0.00185502	390.000000	4.28158e-07	
400.000000	0.00182623	400.000000	0.00183258	400.000000	0.00181273	400.000000	0.00180958	400.000000	0.00183217	400.000000	4.18176e-07	
410.000000	0.00180435	410.000000	0.00181084	410.000000	0.00179122	410.000000	0.00178811	410.000000	0.00181044	410.000000	4.08665e-07	
420.000000	0.00178349	420.000000	0.00179015	420.000000	0.00177085	420.000000	0.00176769	420.000000	0.00178975	420.000000	3.9959e-07	
430.000000	0.00176359	430.000000	0.00177044	430.000000	0.00175145	430.000000	0.00174824	430.000000	0.00177005	430.000000	3.90922e-07	
440.000000	0.00174459	440.000000	0.00175164	440.000000	0.0017329 	440.000000	0.0017297 	440.000000	0.00175126	440.000000	3.82634e-07	
450.000000	0.00172643	450.000000	0.00173369	450.000000	0.00171515	450.000000	0.00171201	450.000000	0.00173332	450.000000	3.74701e-07	
460.000000	0.00170906	460.000000	0.00171655	460.000000	0.00169821	460.000000	0.00169511	460.000000	0.00171618	460.000000	3.67101e-07	
470.000000	0.00169243	470.000000	0.00170015	470.000000	0.00168203	470.000000	0.00167896	470.000000	0.00169979	470.000000	3.59813e-07	
480.000000	0.00167649	480.000000	0.00168446	480.000000	0.00166654	480.000000	0.00166351	480.000000	0.00168411	480.000000	3.52817e-07	
490.000000	0.00166122	490.000000	0.00166944	490.000000	0.0016517 	490.000000	0.00164871	490.000000	0.00166909	490.000000	3.46097e-07	
500.000000	0.00164656	500.000000	0.00165503	500.000000	0.0016375 	500.000000	0.00163453	500.000000	0.00165469	500.000000	3.39637e-07	
520.000000	0.00161895	520.000000	0.00162796	520.000000	0.00161093	520.000000	0.00160789	520.000000	0.00162763	520.000000	3.27435e-07	
540.000000	0.00159345	540.000000	0.00160299	540.000000	0.00158637	540.000000	0.00158332	540.000000	0.00160267	540.000000	3.16106e-07	
560.000000	0.00156982	560.000000	0.0015799 	560.000000	0.00156359	560.000000	0.00156061	560.000000	0.0015796 	560.000000	3.05558e-07	
580.000000	0.00154788	580.000000	0.00155851	580.000000	0.0015425 	580.000000	0.00153957	580.000000	0.00155821	580.000000	2.95712e-07	
600.000000	0.00152748	600.000000	0.00153865	600.000000	0.00152291	600.000000	0.00152004	600.000000	0.00153836	600.000000	2.865e-07 	
620.000000	0.00150847	620.000000	0.00152017	620.000000	0.0015047 	620.000000	0.00150186	620.000000	0.00151989	620.000000	2.77862e-07	
640.000000	0.00149072	640.000000	0.00150294	640.000000	0.0014878 	640.000000	0.00148492	640.000000	0.00150267	640.000000	2.69745e-07	
660.000000	0.00147414	660.000000	0.00148687	660.000000	0.00147202	660.000000	0.0014691 	660.000000	0.00148661	660.000000	2.62104e-07	
680.000000	0.00145862	680.000000	0.00147184	680.000000	0.00145719	680.000000	0.0014543 	680.000000	0.00147159	680.000000	2.54896e-07	
700.000000	0.00144408	700.000000	0.00145778	700.000000	0.00144328	700.000000	0.00144044	700.000000	0.00145753	700.000000	2.48086e-07	
720.000000	0.00143043	720.000000	0.0014446 	720.000000	0.00143025	720.000000	0.00142743	720.000000	0.00144435	720.000000	2.41642e-07	
740.000000	0.00141762	740.000000	0.00143223	740.000000	0.001418  	740.000000	0.00141522	740.000000	0.00143199	740.000000	2.35533e-07	
760.000000	0.00140557	760.000000	0.00142061	760.000000	0.00140647	760.000000	0.00140373	760.000000	0.00142038	760.000000	2.29736e-07	
780.000000	0.00139424	780.000000	0.00140968	780.000000	0.00139563	780.000000	0.00139291	780.000000	0.00140945	780.000000	2.24225e-07	
800.000000	0.00138356	800.000000	0.0013994 	800.000000	0.00138545	800.000000	0.00138271	800.000000	0.00139918	800.000000	2.18981e-07	
820.000000	0.00137351	820.000000	0.00138971	820.000000	0.00137586	820.000000	0.00137309	820.000000	0.0013895 	820.000000	2.13984e-07	
840.000000	0.00136402	840.000000	0.00138058	840.000000	0.00136679	840.000000	0.00136399	840.000000	0.00138037	840.000000	2.09217e-07	
860.000000	0.00135508	860.000000	0.00137197	860.000000	0.00135817	860.000000	0.00135539	860.000000	0.00137176	860.000000	2.04664e-07	
880.000000	0.00134663	880.000000	0.00136384	880.000000	0.00135001	880.000000	0.00134726	880.000000	0.00136364	880.000000	2.0031e-07	
900.000000	0.00133866	900.000000	0.00135616	900.000000	0.00134227	900.000000	0.00133955	900.000000	0.00135597	900.000000	1.96144e-07	
920.000000	0.00133113	920.000000	0.00134891	920.000000	0.00133493	920.000000	0.00133224	920.000000	0.00134871	920.000000	1.92153e-07	
940.000000	0.00132401	940.000000	0.00134205	940.000000	0.00132798	940.000000	0.0013253 	940.000000	0.00134186	940.000000	1.88326e-07	
